Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
424.1676,78,Male,None,Low,Lagging
424.1676,53,Female,None,High,Lagging
424.3285,83,Female,None,Low,Lagging
424.4927,35,Female,None,Low,Lagging
424.4927,24,Female,None,Low,Lagging
424.4927,58,Female,WakingStick,High,Lagging
424.8162,65,Female,None,Low,Lagging
424.8162,83,Female,None,Low,Lagging
424.8162,82,Male,WakingStick,Medium,Lagging
425.1242,26,Female,None,Low,Lagging
425.2867,52,Female,None,High,Lagging
425.2867,53,Female,None,Medium,Lagging
425.4509,75,Male,None,High,Lagging
425.6116,50,Female,None,Medium,Lagging
425.6116,52,Male,None,Medium,Lagging
425.7803,31,Male,None,Medium,Lagging
425.941,35,Male,None,Medium,Lagging
426.1015,52,Female,WakingStick,Medium,Lagging
426.2617,50,Female,None,High,Lagging
426.2617,64,Female,None,High,Lagging
426.4195,23,Male,None,High,Lagging
426.5809,75,Female,None,High,Lagging
426.5809,44,Male,None,Medium,Lagging
426.7445,39,Female,None,Low,Lagging
427.0922,84,Female,None,Low,Lagging
427.2495,48,Female,None,Medium,Lagging
427.2495,42,Female,WheelChair,High,Lagging
427.3972,41,Male,None,Low,Lagging
427.3972,72,Female,None,Medium,Lagging
427.8631,93,Female,None,High,Lagging
427.8631,71,Female,WheelChair,High,Lagging
428.295,28,Female,None,Low,Lagging
428.295,64,Male,None,High,Lagging
428.4373,36,Female,None,High,Lagging
428.4373,88,Female,None,Medium,Lagging
428.5827,87,Female,None,High,Lagging
428.7439,64,Female,None,Medium,Lagging
428.9033,96,Male,None,High,Lagging
429.0641,43,Male,None,High,Lagging
429.0641,83,Male,None,Medium,Lagging
429.5398,42,Male,None,Medium,Lagging
429.6869,33,Female,None,High,Lagging
429.6869,96,Female,None,Low,Lagging
429.6869,48,Male,None,Medium,Lagging
430.0004,96,Female,None,Low,Lagging
430.1489,26,Female,None,High,Lagging
430.4393,71,Male,None,Low,Lagging
430.5892,64,Male,None,High,Lagging
430.7382,72,Male,None,Medium,Lagging
430.7382,26,Female,None,Medium,Lagging
430.7382,31,Male,None,Low,Lagging
430.8843,88,Female,None,Medium,Lagging
431.5174,62,Male,None,Low,Lagging
431.5174,56,Male,None,Low,Lagging
431.7194,98,Male,None,High,Lagging
431.8904,99,Male,None,Medium,Lagging
432.058,67,Female,None,High,Lagging
432.2126,85,Male,None,Medium,Lagging
432.2126,85,Female,None,High,Lagging
432.3771,34,Female,None,Low,Lagging
432.3771,35,Female,None,Low,Lagging
432.3771,56,Female,None,Low,Lagging
432.6967,90,Female,None,High,Lagging
432.8521,29,Male,None,Low,Lagging
432.8521,49,Male,None,Medium,Lagging
432.8521,61,Male,None,Medium,Lagging
433.1592,47,Male,None,Low,Lagging
433.3032,54,Female,None,High,Lagging
433.3032,75,Female,None,Medium,Lagging
433.4489,22,Male,None,Medium,Lagging
433.4489,61,Male,None,High,Lagging
433.4489,39,Male,None,Medium,Lagging
434.0162,24,Male,None,Medium,Lagging
434.1596,94,Male,None,Low,Lagging
434.1596,21,Female,None,Medium,Lagging
434.1596,90,Female,None,High,Lagging
434.3096,68,Male,None,Low,Lagging
434.629,94,Male,None,High,Lagging
434.629,38,Female,None,Medium,Lagging
434.629,82,Male,None,High,Lagging
434.7831,20,Male,None,Low,Lagging
434.9341,41,Female,None,Low,Lagging
435.2303,38,Female,None,Low,Lagging
435.2303,31,Male,None,Low,Lagging
435.2303,99,Male,None,Low,Lagging
435.387,51,Female,None,Low,Lagging
435.387,51,Female,None,Low,Lagging
435.7424,36,Male,None,Low,Lagging
435.8946,66,Female,None,Low,Lagging
436.1866,29,Male,None,Low,Lagging
436.3417,95,Female,None,Low,Lagging
436.3417,87,Male,None,High,Lagging
436.3417,95,Male,None,Low,Lagging
436.7417,49,Male,None,High,Lagging
436.9145,34,Male,None,Low,Lagging
436.9145,68,Female,None,Medium,Lagging
436.9145,37,Female,WheelChair,Low,Lagging
437.2403,88,Female,None,High,Lagging
437.5362,48,Male,None,Medium,Lagging
437.6861,68,Female,None,Medium,Lagging
437.6861,21,Male,None,Medium,Lagging
437.6861,44,Male,None,Medium,Lagging
438.1628,60,Female,None,Medium,Lagging
438.3259,84,Male,None,Low,Lagging
438.3259,67,Male,None,Low,Lagging
438.6436,62,Female,None,Medium,Lagging
438.6436,56,Male,None,Low,Lagging
438.8008,23,Female,None,Low,Lagging
438.8008,26,Female,None,Medium,Lagging
439.0877,73,Male,None,Medium,Lagging
439.0877,84,Male,None,High,Lagging
439.24,22,Female,None,Medium,Lagging
439.3809,70,Male,None,High,Lagging
439.5335,87,Male,None,Low,Lagging
439.5335,58,Male,None,Medium,Lagging
439.8508,36,Male,None,Low,Lagging
439.8508,78,Female,None,Low,Lagging
440.0042,85,Female,None,Medium,Lagging
440.151,97,Female,None,Low,Lagging
440.151,23,Male,WheelChair,Low,Lagging
440.4483,57,Male,None,High,Lagging
440.6002,97,Male,None,Medium,Lagging
440.6002,82,Female,None,Medium,Lagging
440.7341,62,Female,None,Medium,Lagging
440.8838,81,Male,None,Medium,Lagging
440.8838,89,Female,None,Low,Lagging
441.0427,98,Male,None,Low,Lagging
441.2023,80,Male,None,High,Lagging
441.348,50,Female,None,Low,Lagging
441.5084,63,Female,None,Low,Lagging
441.668,80,Female,None,Medium,Lagging
441.824,58,Female,None,High,Lagging
441.824,51,Female,None,High,Lagging
441.9802,56,Female,None,Medium,Lagging
441.9802,84,Male,None,High,Lagging
442.1232,55,Female,None,Low,Lagging
442.1232,54,Male,None,Medium,Lagging
442.435,40,Female,None,Medium,Lagging
442.5901,80,Female,None,Low,Lagging
442.7388,58,Female,None,Low,Lagging
442.7388,44,Female,None,Low,Lagging
442.8968,66,Male,None,Low,Lagging
442.8968,89,Female,None,Low,Lagging
443.2145,46,Female,None,Low,Lagging
443.2145,80,Female,None,Medium,Lagging
443.3801,40,Female,None,High,Lagging
443.3801,69,Male,None,Low,Lagging
443.3801,92,Female,None,High,Lagging
443.6922,80,Female,None,High,Lagging
443.6922,67,Female,None,Medium,Lagging
443.8445,23,Male,None,Low,Lagging
444.0022,35,Female,WheelChair,Medium,Lagging
444.3146,20,Female,None,Low,Lagging
444.4657,60,Female,None,Low,Lagging
444.4657,84,Male,None,Low,Lagging
444.4657,75,Female,None,Low,Lagging
444.8229,93,Female,None,High,Lagging
445.1938,57,Female,None,Medium,Lagging
445.3589,88,Female,None,High,Lagging
445.3589,50,Male,None,Low,Lagging
445.5021,83,Female,None,High,Lagging
445.6507,23,Male,None,Low,Lagging
445.8042,89,Female,None,Medium,Lagging
445.9581,60,Female,None,Low,Lagging
445.9581,71,Female,None,High,Lagging
446.1025,52,Male,None,Medium,Lagging
446.1025,77,Female,None,Medium,Lagging
446.4002,43,Male,None,High,Lagging
446.4002,77,Male,None,High,Lagging
446.542,52,Female,None,Medium,Lagging
446.542,47,Female,None,Low,Lagging
446.8574,29,Female,None,Medium,Lagging
447.0129,63,Male,None,Medium,Lagging
447.1535,64,Female,None,Low,Lagging
447.2975,27,Male,None,Medium,Lagging
447.5971,81,Male,WakingStick,Low,Lagging
447.5971,56,Female,None,High,Lagging
447.8006,59,Male,None,Medium,Lagging
447.8006,93,Male,None,Medium,Lagging
447.9676,89,Female,None,Medium,Lagging
447.9676,98,Female,None,Medium,Lagging
447.9676,84,Male,None,High,Lagging
448.1328,58,Female,WheelChair,High,Lagging
448.2861,51,Female,None,High,Lagging
448.4389,21,Female,None,Medium,Lagging
448.4389,30,Female,None,Medium,Lagging
448.4389,40,Female,None,High,Lagging
448.5827,37,Male,None,High,Lagging
449.0292,52,Female,None,Medium,Lagging
449.0292,34,Female,None,High,Lagging
449.1608,35,Male,None,Medium,Lagging
449.1608,96,Female,None,Low,Lagging
449.3452,94,Female,None,Low,Lagging
449.5256,87,Male,None,Low,Lagging
449.8411,86,Male,None,Low,Lagging
449.8411,89,Male,None,Medium,Lagging
449.8411,22,Male,None,Medium,Lagging
449.9814,25,Male,None,High,Lagging
449.9814,33,Male,None,Low,Lagging
450.263,63,Male,None,High,Lagging
450.5437,76,Female,None,Medium,Lagging
450.5437,43,Female,None,High,Lagging
450.5437,70,Male,None,Low,Lagging
450.9812,77,Female,WheelChair,Low,Lagging
451.1947,92,Female,None,High,Lagging
451.3686,64,Male,WheelChair,Medium,Lagging
451.5333,42,Female,None,Low,Lagging
451.5333,95,Male,None,Medium,Lagging
451.6887,41,Female,None,Low,Lagging
451.8445,96,Female,None,Low,Lagging
451.8445,67,Female,None,Low,Lagging
451.9941,51,Male,None,High,Lagging
452.2792,67,Male,None,Medium,Lagging
452.2792,34,Female,None,Low,Lagging
452.2792,70,Male,None,High,Lagging
452.4208,88,Female,None,Medium,Lagging
452.7132,79,Male,None,Low,Lagging
452.7132,51,Female,None,Medium,Lagging
452.9844,87,Female,None,Low,Lagging
452.9844,88,Male,None,Medium,Lagging
453.3594,68,Female,None,Medium,Lagging
453.3594,91,Female,None,Low,Lagging
453.3594,42,Male,None,High,Lagging
453.5056,39,Female,None,Low,Lagging
453.5056,89,Male,None,Low,Lagging
453.5056,67,Male,None,Medium,Lagging
453.8026,51,Female,None,High,Lagging
453.95,81,Male,None,Medium,Lagging
454.0847,74,Male,None,Low,Lagging
454.2242,47,Male,None,Medium,Lagging
454.2242,42,Female,None,Medium,Lagging
454.2242,80,Male,WheelChair,Low,Lagging
454.2242,20,Female,None,Low,Lagging
454.3653,59,Female,None,Medium,Lagging
454.6541,98,Female,None,Low,Lagging
454.8691,27,Female,None,High,Lagging
454.8691,64,Male,None,Medium,Lagging
454.8691,20,Male,None,Medium,Lagging
455.205,83,Female,None,Medium,Lagging
455.205,71,Female,None,Medium,Lagging
455.354,31,Female,None,Medium,Lagging
455.4873,29,Female,None,High,Lagging
455.4873,55,Male,None,Low,Lagging
455.6282,51,Male,None,High,Lagging
455.9152,50,Male,None,Medium,Lagging
456.0579,71,Male,None,Low,Lagging
456.0579,60,Female,None,Low,Lagging
456.188,95,Male,None,High,Lagging
456.3312,45,Male,None,Low,Lagging
456.5499,69,Male,None,Medium,Lagging
456.5499,20,Female,None,Medium,Lagging
456.868,77,Female,None,High,Lagging
456.868,35,Male,None,Low,Lagging
456.868,20,Female,None,Low,Lagging
457.2657,82,Male,None,Medium,Lagging
457.2657,48,Female,None,Medium,Lagging
457.4645,87,Female,None,Low,Lagging
457.6284,53,Male,None,High,Lagging
457.6284,21,Male,None,High,Lagging
457.7764,74,Female,None,High,Lagging
457.9225,33,Female,None,High,Lagging
457.9225,28,Male,None,Medium,Lagging
457.9225,30,Female,None,Low,Lagging
458.0719,32,Male,None,High,Lagging
458.2104,32,Female,None,Low,Lagging
458.351,20,Male,None,High,Lagging
458.351,22,Female,None,Low,Lagging
458.4916,24,Male,None,Low,Lagging
458.4916,32,Female,WakingStick,High,Lagging
458.9914,91,Female,None,Low,Lagging
459.1613,40,Male,None,High,Lagging
459.3018,56,Male,None,Low,Lagging
459.3018,75,Male,None,Low,Lagging
459.45,48,Male,None,Low,Lagging
459.45,72,Female,WheelChair,High,Lagging
459.7436,76,Male,None,Medium,Lagging
459.8887,52,Male,None,High,Lagging
460.0168,69,Male,None,High,Lagging
460.0168,53,Female,None,High,Lagging
460.1457,72,Male,None,Low,Lagging
460.3494,76,Male,None,Low,Lagging
460.5094,37,Female,None,High,Lagging
460.7979,58,Male,None,Low,Lagging
460.7979,33,Female,None,Low,Lagging
460.9319,45,Male,None,Low,Lagging
460.9319,66,Female,None,High,Lagging
461.2862,97,Male,WheelChair,Low,Lagging
461.4591,95,Female,None,Medium,Lagging
461.4591,37,Male,None,Low,Lagging
461.4591,56,Female,None,Low,Lagging
461.7359,43,Female,None,Low,Lagging
461.7359,85,Female,None,High,Lagging
461.8732,96,Male,None,Low,Lagging
462.1336,86,Male,None,Medium,Lagging
462.1336,84,Male,None,High,Lagging
462.2712,80,Male,None,High,Lagging
462.2712,31,Male,None,High,Lagging
462.6436,71,Male,WheelChair,High,Lagging
462.6436,78,Male,None,High,Lagging
462.8,56,Male,None,Medium,Lagging
462.8,40,Female,None,Low,Lagging
463.0916,36,Male,None,Low,Lagging
463.0916,25,Female,None,Medium,Lagging
463.2307,59,Male,None,High,Lagging
463.2307,28,Male,None,Low,Lagging
463.3596,92,Male,WheelChair,Medium,Lagging
463.6712,99,Female,WheelChair,Medium,Lagging
463.6712,40,Female,None,Low,Lagging
464.0387,76,Male,None,High,Lagging
464.0387,39,Female,None,Medium,Lagging
464.1972,53,Male,None,Low,Lagging
464.4877,66,Male,None,High,Lagging
464.6315,24,Male,None,Medium,Lagging
464.6315,63,Male,None,Medium,Lagging
464.7577,63,Female,None,Medium,Lagging
464.9214,84,Female,None,Low,Lagging
465.0717,72,Female,None,Low,Lagging
465.0717,76,Male,WheelChair,High,Lagging
465.2182,92,Female,None,Low,Lagging
465.5182,22,Male,None,Low,Lagging
465.5182,95,Female,None,High,Lagging
465.8638,90,Female,None,Low,Lagging
465.8638,96,Male,None,Medium,Lagging
466.056,62,Female,None,Medium,Lagging
466.056,69,Male,None,Medium,Lagging
466.2069,95,Male,None,High,Lagging
466.3536,48,Male,None,Medium,Lagging
466.4943,96,Male,None,High,Immediate
466.4943,83,Female,None,Medium,Lagging
466.7654,99,Female,None,Low,Lagging
466.8994,92,Female,None,High,Lagging
466.8994,56,Female,None,Low,Lagging
467.1162,72,Female,None,Medium,Lagging
467.1162,86,Male,None,Low,Lagging
467.4213,47,Female,None,Low,Lagging
467.4213,95,Male,None,Low,Lagging
467.4213,28,Male,None,Medium,Lagging
467.5604,34,Female,None,High,Lagging
467.8265,92,Male,None,High,Lagging
468.1733,53,Female,None,Low,Lagging
468.1733,64,Male,WheelChair,High,Lagging
468.3371,35,Male,None,Medium,Lagging
468.3371,70,Male,None,Low,Lagging
468.612,32,Female,None,Medium,Lagging
468.8728,65,Female,None,High,Lagging
468.8728,75,Female,None,Low,Lagging
468.8728,44,Male,None,Low,Lagging
469.0824,32,Male,None,Low,Lagging
469.0824,72,Female,None,Low,Lagging
469.0824,58,Female,None,Low,Lagging
469.245,37,Male,None,Medium,Lagging
469.3924,26,Female,None,High,Lagging
469.6669,77,Female,None,Low,Lagging
469.6669,80,Female,None,High,Lagging
469.6669,72,Female,None,High,Lagging
469.7984,78,Female,None,Medium,Lagging
469.7984,95,Male,WheelChair,High,Lagging
470.4117,57,Male,None,Medium,Lagging
470.4117,24,Female,None,Medium,Lagging
470.4117,52,Female,None,High,Lagging
470.4117,52,Female,None,Medium,Lagging
470.4117,41,Male,None,High,Lagging
470.8967,81,Female,None,Medium,Lagging
470.8967,65,Male,None,Low,Lagging
471.21,80,Male,None,High,Lagging
471.21,75,Female,None,Low,Lagging
471.4959,77,Female,None,High,Lagging
471.4959,91,Female,None,High,Lagging
471.75,39,Female,None,Low,Lagging
471.75,27,Male,None,Low,Lagging
471.9634,76,Female,None,Medium,Lagging
472.1423,67,Male,None,Low,Lagging
472.2875,86,Male,None,Medium,Lagging
472.2875,51,Male,None,Low,Lagging
472.2875,35,Male,None,High,Lagging
472.5612,95,Female,None,Low,Lagging
472.8915,74,Female,None,High,Lagging
472.8915,29,Male,None,Medium,Lagging
473.1786,96,Female,None,Low,Lagging
473.1786,97,Female,None,High,Lagging
473.3,83,Male,None,Medium,Lagging
473.3,38,Male,None,Low,Lagging
473.4967,62,Male,None,Medium,Lagging
473.6499,89,Female,None,High,Lagging
473.7914,83,Female,None,Medium,Lagging
473.7914,86,Female,None,Low,Lagging
473.9334,57,Female,None,High,Lagging
474.0646,81,Male,None,Low,Lagging
474.0646,63,Male,None,Medium,Lagging
474.408,78,Female,None,Medium,Lagging
474.408,22,Female,None,Low,Lagging
474.408,33,Male,None,Medium,Lagging
474.408,23,Male,None,Medium,Lagging
474.6965,20,Male,None,Low,Lagging
474.6965,54,Male,None,High,Lagging
474.8167,20,Male,None,Medium,Lagging
474.9422,30,Male,None,Medium,Lagging
475.1513,55,Male,None,Low,Lagging
475.1513,41,Male,None,Low,Lagging
475.3102,72,Male,None,Low,Lagging
475.3102,40,Male,None,High,Lagging
475.4521,25,Male,None,High,Lagging
475.5832,90,Female,None,Low,Lagging
475.9107,43,Male,None,Low,Lagging
475.9107,36,Male,None,Low,Lagging
476.0586,60,Female,None,High,Lagging
476.0586,42,Female,None,High,Lagging
476.0586,90,Male,None,Low,Lagging
476.1799,34,Male,None,High,Lagging
476.1799,55,Male,None,High,Lagging
476.5067,22,Female,None,Low,Lagging
476.7814,31,Female,None,High,Lagging
476.7814,46,Male,None,Medium,Lagging
476.7814,90,Male,None,Low,Lagging
476.9613,30,Male,None,Low,Lagging
477.2292,57,Male,None,High,Lagging
477.2292,46,Male,None,Low,Lagging
477.2292,39,Male,None,Medium,Lagging
477.5764,72,Male,None,Low,Lagging
477.5764,92,Male,None,Medium,Lagging
477.5764,38,Male,None,High,Lagging
477.5764,69,Female,None,Medium,Lagging
478.0088,65,Female,None,High,Lagging
478.0088,42,Female,None,Medium,Lagging
478.13,55,Female,None,High,Lagging
478.3324,37,Male,None,High,Lagging
478.4833,97,Female,None,Low,Immediate
478.4833,58,Male,None,High,Lagging
478.6218,36,Male,None,Low,Lagging
478.8788,85,Female,None,Low,Lagging
479.0269,52,Male,None,Low,Lagging
479.1748,41,Male,None,High,Lagging
479.5381,63,Male,None,Low,Lagging
479.5381,88,Male,None,High,Lagging
479.659,46,Male,None,Medium,Lagging
479.659,67,Female,None,Medium,Lagging
479.659,21,Female,WheelChair,Low,Lagging
479.8443,50,Male,None,Medium,Lagging
479.8443,77,Male,None,High,Lagging
480.1189,65,Male,None,High,Lagging
480.1189,87,Male,None,Low,Lagging
480.2857,51,Female,None,Low,Lagging
480.2857,43,Male,None,High,Lagging
480.5534,89,Female,None,Low,Lagging
480.5534,44,Female,None,Low,Lagging
480.7386,68,Female,None,Medium,Lagging
480.8809,37,Female,None,Medium,Lagging
481.0129,82,Female,None,Low,Lagging
481.1404,75,Male,None,Low,Lagging
481.3446,70,Female,None,High,Lagging
481.5023,67,Female,None,Medium,Lagging
481.638,21,Female,None,Low,Lagging
481.7593,97,Male,None,Medium,Lagging
481.7593,90,Male,None,Medium,Lagging
481.9392,76,Female,None,Medium,Lagging
482.2081,30,Female,None,Medium,Lagging
482.4053,53,Female,None,Low,Lagging
482.4053,55,Male,None,High,Lagging
482.5515,96,Male,None,Low,Lagging
482.5515,52,Male,None,Low,Lagging
482.9896,26,Female,None,Low,Lagging
483.1339,21,Male,None,High,Lagging
483.1339,66,Female,None,Medium,Lagging
483.2473,87,Male,None,High,Lagging
483.4498,88,Female,None,Low,Lagging
483.5942,44,Male,None,Low,Lagging
483.5942,86,Male,None,High,Lagging
484.1419,79,Female,None,Low,Lagging
484.1419,59,Female,None,Medium,Lagging
484.3436,83,Male,None,Medium,Lagging
484.3436,36,Female,None,High,Lagging
484.3436,59,Female,None,Medium,Lagging
484.7495,88,Male,None,High,Lagging
484.9542,46,Female,None,Low,Lagging
484.9542,20,Male,None,Medium,Lagging
485.1115,26,Male,None,Medium,Lagging
485.3742,60,Male,None,Low,Lagging
485.5506,63,Female,None,High,Lagging
485.5506,88,Male,None,Low,Lagging
485.6844,40,Female,None,Low,Lagging
485.6844,72,Male,None,Medium,Lagging
486.0053,73,Female,None,Low,Lagging
486.0053,68,Male,None,Medium,Lagging
486.0053,56,Male,None,Low,Lagging
486.0053,60,Male,None,Low,Lagging
486.2963,57,Male,None,High,Lagging
486.4235,22,Male,None,Medium,Lagging
486.8953,91,Male,None,Low,Lagging
486.8953,83,Female,None,Low,Lagging
487.006,30,Female,None,High,Lagging
487.201,95,Male,None,Low,Lagging
487.3387,31,Male,None,Low,Lagging
487.4658,48,Male,None,High,Lagging
487.6572,98,Female,None,Medium,Lagging
487.6572,87,Male,None,Low,Lagging
487.7938,33,Male,None,High,Lagging
487.7938,45,Male,None,Medium,Lagging
488.2635,96,Female,None,Medium,Lagging
488.2635,77,Male,None,High,Lagging
488.4187,94,Male,None,Low,Lagging
488.5302,75,Male,None,High,Lagging
488.5302,98,Female,None,Low,Immediate
488.8618,36,Male,None,Low,Lagging
488.9846,85,Female,None,Low,Lagging
489.1512,66,Female,None,High,Lagging
489.1512,99,Male,None,Low,Lagging
489.2717,25,Male,None,Medium,Lagging
489.61,31,Female,None,Medium,Lagging
489.61,64,Female,None,High,Lagging
489.734,42,Male,None,High,Lagging
490.228,38,Male,None,High,Lagging
490.228,96,Female,None,Medium,Lagging
490.228,59,Female,None,High,Lagging
490.4925,29,Female,None,Medium,Lagging
490.6867,89,Male,None,Medium,Lagging
490.6867,44,Male,None,Medium,Lagging
490.6867,24,Male,None,Medium,Lagging
490.8249,88,Male,None,Low,Lagging
490.9471,44,Male,None,Medium,Lagging
491.1292,33,Male,None,High,Lagging
491.2573,26,Female,None,Low,Lagging
491.2573,42,Male,None,High,Lagging
491.5649,51,Male,None,High,Lagging
491.6836,94,Male,None,Low,Lagging
491.8712,58,Female,None,High,Lagging
491.8712,75,Female,None,Low,Lagging
492.006,70,Female,WheelChair,Low,Lagging
492.006,86,Male,None,Low,Lagging
492.1343,93,Female,None,Low,Lagging
492.3136,63,Female,None,High,Lagging
492.6232,69,Male,None,Medium,Lagging
492.6232,87,Male,None,Medium,Lagging
492.9243,85,Female,None,Low,Lagging
492.9243,46,Female,WheelChair,Low,Lagging
492.9243,98,Male,None,Medium,Lagging
493.2188,26,Female,None,Low,Lagging
493.2188,35,Female,None,High,Lagging
493.5211,83,Female,None,Low,Lagging
493.5211,20,Female,None,Medium,Lagging
493.6497,90,Female,None,Medium,Lagging
493.8145,41,Male,None,Low,Lagging
494.1166,27,Female,None,Medium,Lagging
494.1166,24,Female,None,Low,Lagging
494.2449,72,Female,None,Medium,Lagging
494.3679,53,Female,None,Medium,Lagging
494.702,50,Male,None,Medium,Lagging
494.702,22,Female,None,Medium,Lagging
494.702,44,Female,None,Low,Lagging
494.8877,88,Male,None,Low,Lagging
494.8877,54,Female,WheelChair,Medium,Lagging
495.0406,39,Male,None,Low,Lagging
495.2867,55,Female,None,Medium,Lagging
495.2867,81,Female,None,High,Lagging
495.6108,73,Female,None,Medium,Lagging
495.6108,71,Female,None,High,Lagging
495.6108,72,Male,None,Low,Lagging
495.9196,35,Female,None,Medium,Lagging
496.0452,29,Female,None,High,Lagging
496.2143,92,Male,None,Medium,Lagging
496.2143,43,Male,None,High,Lagging
496.3416,89,Female,None,High,Lagging
496.5225,28,Male,None,High,Lagging
496.6574,29,Female,None,High,Lagging
496.822,36,Male,None,Medium,Lagging
496.9391,23,Male,None,Medium,Lagging
496.9391,56,Female,WheelChair,Low,Lagging
497.1221,75,Male,None,High,Lagging
497.4232,93,Male,None,Low,Lagging
497.4232,83,Female,None,Low,Lagging
497.7293,63,Male,None,Medium,Lagging
497.8506,28,Female,None,Low,Lagging
498.023,82,Male,None,Low,Lagging
498.1489,78,Female,None,Low,Lagging
498.1489,64,Female,None,Medium,Lagging
498.3193,88,Female,None,Medium,Lagging
498.4384,72,Male,None,High,Lagging
498.7574,58,Female,None,Low,Lagging
498.9241,53,Female,None,Medium,Lagging
498.9241,23,Female,None,Low,Lagging
498.9241,74,Male,None,Low,Lagging
499.0477,77,Male,None,High,Lagging
499.3587,55,Female,None,High,Lagging
499.5324,20,Female,None,Low,Lagging
499.8203,20,Male,None,Low,Lagging
499.8203,87,Male,None,Low,Lagging
499.9371,33,Male,None,Low,Lagging
500.2397,26,Female,WheelChair,Medium,Lagging
500.2397,31,Female,None,High,Lagging
500.2397,94,Female,None,Medium,Lagging
500.7226,97,Female,None,Low,Lagging
500.7226,56,Female,None,Low,Lagging
500.8539,90,Female,None,Low,Lagging
501.0225,74,Female,None,Medium,Lagging
501.1533,33,Female,None,Low,Lagging
501.2707,42,Male,None,Low,Lagging
501.2707,26,Female,None,High,Lagging
501.2707,86,Female,None,High,Lagging
501.7827,23,Female,None,Low,Lagging
501.7827,55,Male,None,Low,Lagging
501.9007,23,Male,None,High,Lagging
502.077,55,Female,None,Low,Lagging
502.3813,83,Female,None,Low,Lagging
502.5003,67,Female,None,Low,Lagging
502.6852,59,Male,WheelChair,Medium,Lagging
502.9816,72,Male,None,High,Lagging
503.097,69,Female,None,Low,Lagging
503.097,47,Female,None,Low,Lagging
503.2689,45,Male,None,Low,Lagging
503.2689,57,Female,None,High,Lagging
503.3903,99,Female,None,Low,Lagging
503.5685,92,Male,None,High,Lagging
503.8896,41,Female,None,High,Lagging
504.0186,95,Female,None,Medium,Lagging
504.0186,52,Female,None,Medium,Lagging
504.1295,84,Female,None,Low,Lagging
504.4793,34,Male,None,Medium,Lagging
504.5864,22,Male,None,Medium,Lagging
504.5864,54,Female,None,Low,Lagging
504.7834,70,Female,None,Low,Lagging
505.073,94,Male,None,High,Lagging
505.2061,81,Female,None,Medium,Lagging
505.6595,74,Female,None,High,Lagging
505.6595,39,Female,WheelChair,Low,Lagging
506.1313,41,Female,None,Low,Lagging
506.1313,45,Female,None,Low,Lagging
506.4307,65,Female,None,Low,Lagging
506.5552,20,Female,None,Medium,Lagging
506.5552,35,Male,WakingStick,Medium,Lagging
507.0446,79,Female,None,Low,Lagging
507.0446,82,Female,None,Low,Lagging
507.3339,78,Male,None,Medium,Lagging
507.6458,97,Male,None,Medium,Lagging
507.6458,96,Female,None,Medium,Lagging
507.9344,70,Female,None,High,Lagging
507.9344,45,Male,None,Low,Lagging
507.9344,97,Female,None,Medium,Lagging
508.2364,27,Male,None,Medium,Lagging
508.3594,40,Male,None,High,Lagging
508.8424,81,Male,None,Low,Lagging
508.9685,25,Female,None,Low,Lagging
509.1233,75,Male,None,High,Lagging
509.2827,40,Male,None,High,Lagging
509.2827,98,Female,None,Low,Lagging
509.4385,45,Female,None,Low,Lagging
509.5391,69,Female,None,Medium,Lagging
509.5391,51,Male,None,High,Lagging
510.0367,43,Female,None,High,Lagging
510.0367,46,Male,None,Low,Lagging
510.2969,95,Male,None,Low,Lagging
510.2969,59,Male,None,Low,Lagging
510.4867,20,Male,None,Low,Lagging
510.4867,92,Female,None,Medium,Lagging
510.6071,55,Female,WakingStick,Low,Lagging
511.0921,46,Male,None,Low,Lagging
511.3782,36,Male,WheelChair,Medium,Lagging
511.3782,97,Female,None,Low,Lagging
511.6359,95,Female,None,Low,Lagging
512.134,31,Male,None,High,Lagging
512.2366,98,Male,None,Low,Lagging
512.4382,86,Male,None,Low,Lagging
512.4382,72,Male,None,Medium,Lagging
512.5597,65,Female,None,Low,Lagging
512.7415,96,Female,None,Medium,Lagging
513.0302,85,Male,None,Medium,Lagging
513.1418,95,Female,None,High,Lagging
513.1418,73,Female,None,High,Lagging
513.3389,91,Male,None,High,Lagging
513.6385,23,Male,None,Low,Lagging
513.6385,65,Female,None,Low,Lagging
513.9359,72,Male,None,High,Lagging
513.9359,72,Male,None,Low,Lagging
514.0404,51,Female,None,Low,Lagging
514.0404,47,Female,None,Low,Lagging
514.5244,42,Male,None,Medium,Lagging
514.9678,61,Female,None,Low,Lagging
515.1265,68,Male,None,Low,Lagging
515.2388,60,Female,WheelChair,Low,Lagging
515.5586,28,Female,None,Low,Lagging
515.7305,39,Female,None,Low,Lagging
516.0309,77,Male,WheelChair,High,Lagging
516.3282,99,Female,None,Medium,Lagging
516.6351,47,Male,None,High,Lagging
516.6351,58,Female,None,High,Lagging
516.9342,34,Male,None,High,Lagging
517.0509,62,Male,None,Medium,Lagging
517.0509,86,Male,None,Low,Lagging
517.3545,64,Female,None,Medium,Lagging
517.5377,57,Male,None,Low,Lagging
517.9406,48,Male,None,Medium,Lagging
517.9406,79,Male,None,High,Lagging
518.1381,23,Female,None,High,Lagging
518.4349,93,Female,None,Low,Lagging
518.4349,98,Male,None,Medium,Lagging
