Time to Evacuate,Age,Gender,Disability,SpatialKnowledge,Observation of Environment
221.5962,60,Male,None,Low,Lagging
221.7388,29,Male,None,High,Lagging
221.9308,83,Female,None,Low,Lagging
222.0643,28,Male,None,Low,Lagging
222.0643,99,Male,None,Low,Lagging
222.0643,24,Male,None,Low,Lagging
222.2715,26,Male,None,High,Lagging
222.4151,62,Male,None,High,Lagging
222.5473,47,Male,None,Medium,Lagging
222.5473,63,Male,None,High,Lagging
222.76,50,Female,None,Low,Lagging
222.76,57,Male,None,Low,Lagging
222.9127,24,Male,None,Low,Lagging
222.9127,27,Male,None,Low,Lagging
223.0414,97,Female,None,Low,Lagging
223.0414,97,Male,None,Medium,Lagging
223.2748,20,Female,None,Medium,Lagging
223.2748,26,Female,None,Low,Lagging
223.2748,72,Female,None,High,Lagging
223.4275,71,Female,None,Low,Lagging
223.5514,61,Male,WheelChair,Low,Lagging
223.7682,64,Female,None,High,Lagging
223.7682,44,Male,None,High,Lagging
224.2657,59,Male,None,Low,Lagging
224.4045,28,Male,None,Low,Lagging
224.4045,76,Male,None,Low,Lagging
224.6091,69,Male,None,High,Lagging
224.8726,92,Male,None,Medium,Lagging
224.8726,96,Female,None,High,Lagging
225.1014,40,Female,WheelChair,Low,Lagging
225.1014,55,Male,None,Medium,Lagging
225.2427,82,Male,None,Medium,Lagging
225.4324,52,Male,None,High,Lagging
225.5639,64,Male,None,High,Lagging
225.5639,55,Female,None,Medium,Lagging
225.7611,24,Male,None,High,Lagging
225.8984,20,Female,None,Low,Lagging
225.8984,20,Female,None,Medium,Lagging
225.8984,72,Female,None,Low,Lagging
226.2397,49,Female,None,Low,Lagging
226.4304,75,Male,None,High,Lagging
226.4304,42,Male,None,High,Lagging
226.4304,85,Male,None,High,Lagging
226.5603,47,Female,None,High,Lagging
226.7686,64,Female,WheelChair,High,Lagging
226.7686,78,Female,None,Low,Lagging
226.9035,28,Female,None,Low,Lagging
226.9035,54,Male,None,High,Lagging
227.0947,64,Female,None,Medium,Lagging
227.0947,96,Male,None,Low,Lagging
227.4269,78,Female,None,High,Lagging
227.4269,63,Female,None,High,Lagging
227.4269,27,Female,None,Low,Lagging
227.7788,95,Male,None,High,Lagging
227.7788,33,Male,None,High,Lagging
227.7788,65,Female,None,Low,Lagging
228.0989,96,Male,None,Low,Lagging
228.2197,84,Male,None,High,Lagging
228.5744,85,Female,None,Low,Lagging
228.5744,36,Male,None,Medium,Lagging
228.5744,85,Male,None,Medium,Lagging
228.5744,77,Female,None,Low,Lagging
228.7634,69,Female,None,Medium,Lagging
228.7634,94,Male,None,Medium,Lagging
228.8933,27,Male,None,Medium,Lagging
229.0967,64,Female,None,Medium,Lagging
229.2311,52,Female,None,Low,Lagging
229.4262,78,Male,None,Low,Lagging
229.561,58,Male,None,Low,Immediate
229.561,75,Male,None,High,Lagging
229.7558,57,Female,None,High,Lagging
229.926,25,Male,None,High,Lagging
229.926,36,Female,None,High,Lagging
230.0592,56,Male,None,High,Lagging
230.2707,32,Female,None,Medium,Lagging
230.4104,93,Male,None,High,Lagging
230.4104,70,Female,None,Low,Lagging
230.4104,47,Male,None,Low,Lagging
230.936,38,Female,None,High,Lagging
230.936,96,Male,WheelChair,Medium,Lagging
231.0725,56,Female,None,High,Lagging
231.2697,93,Male,None,Medium,Lagging
231.2697,54,Male,None,Low,Lagging
231.5966,61,Male,None,Low,Lagging
231.5966,71,Male,None,Medium,Lagging
231.5966,46,Female,None,Low,Lagging
231.7197,50,Female,None,High,Lagging
231.948,37,Male,None,Medium,Lagging
232.0892,92,Female,None,High,Lagging
232.0892,95,Male,None,High,Lagging
232.0892,32,Female,None,Low,Lagging
232.4171,72,Male,None,Low,Lagging
232.5991,24,Male,None,Low,Lagging
232.5991,92,Female,None,High,Lagging
232.5991,64,Female,None,Low,Lagging
232.9271,90,Male,None,Low,Lagging
233.2802,74,Male,None,High,Lagging
233.2802,89,Male,None,Low,Lagging
233.2802,48,Female,None,High,Immediate
233.6088,27,Male,None,Medium,Lagging
233.6088,29,Male,None,Low,Lagging
233.6088,94,Female,None,Medium,Lagging
233.9397,32,Male,None,High,Lagging
233.9397,50,Female,None,Medium,Lagging
234.2705,85,Female,None,Low,Lagging
234.2705,68,Female,None,Low,Lagging
234.2705,79,Female,None,Medium,Lagging
234.2705,43,Male,None,High,Lagging
234.3925,75,Female,None,High,Lagging
234.9534,84,Male,None,Medium,Lagging
234.9534,57,Female,None,High,Lagging
234.9534,36,Male,None,Low,Lagging
235.1023,65,Male,None,High,Lagging
235.4325,25,Female,None,High,Lagging
235.4325,90,Male,None,Low,Lagging
235.6079,45,Female,None,Low,Lagging
235.7201,35,Female,None,Low,Lagging
235.9325,46,Male,None,High,Lagging
236.0635,69,Female,WakingStick,Medium,Lagging
236.0635,46,Female,None,High,Lagging
236.2713,84,Female,None,Medium,Lagging
236.2713,57,Male,None,Low,Lagging
236.6103,31,Male,None,Low,Lagging
236.6103,70,Female,None,High,Lagging
236.6103,89,Female,None,High,Lagging
236.7326,74,Male,None,Low,Lagging
237.0485,48,Female,None,Low,Lagging
237.0485,73,Female,None,Medium,Lagging
237.4491,39,Female,None,Low,Lagging
237.4491,83,Male,None,High,Lagging
237.7503,76,Male,None,Low,Lagging
237.9312,31,Male,None,Medium,Lagging
238.0618,90,Male,None,Low,Lagging
238.0618,35,Female,None,Low,Lagging
238.2694,83,Male,None,Low,Lagging
238.3979,52,Male,None,Low,Lagging
238.3979,27,Male,None,Medium,Lagging
238.7277,40,Male,None,Low,Lagging
238.7277,44,Male,None,Low,Lagging
238.9408,37,Male,None,Low,Lagging
238.9408,29,Male,WakingStick,Low,Lagging
239.0767,53,Male,None,Medium,Lagging
239.0767,25,Female,None,High,Lagging
239.2744,82,Male,None,High,Lagging
239.3988,28,Female,None,High,Lagging
239.6051,68,Male,None,High,Lagging
239.744,30,Female,None,Low,Lagging
239.9499,77,Male,None,Low,Lagging
240.075,59,Female,None,High,Lagging
240.6097,60,Male,None,Low,Lagging
240.6097,72,Male,None,Low,Lagging
240.7371,98,Male,None,Medium,Lagging
240.9403,93,Female,None,High,Lagging
241.0671,99,Male,None,Medium,Lagging
241.267,61,Female,None,Low,Lagging
241.267,49,Male,None,Low,Lagging
241.3902,35,Male,None,Low,Lagging
241.601,84,Male,None,Low,Lagging
241.7305,80,Female,None,Medium,Lagging
241.9443,22,Female,None,Low,Lagging
242.0769,20,Male,None,Medium,Lagging
242.0769,34,Male,None,Low,Lagging
242.2751,91,Male,None,Low,Lagging
242.3963,80,Female,None,Low,Lagging
242.5968,40,Male,None,Medium,Lagging
242.5968,93,Male,WakingStick,Low,Lagging
242.7264,56,Male,None,Medium,Lagging
242.7264,53,Female,None,Low,Lagging
242.9438,97,Male,None,Low,Lagging
243.0872,24,Female,None,High,Lagging
243.0872,49,Female,None,High,Lagging
243.2805,62,Male,None,Low,Lagging
243.2805,75,Male,None,Low,Lagging
243.5989,43,Female,None,High,Lagging
243.7212,28,Female,WheelChair,Medium,Lagging
243.9418,28,Female,None,High,Lagging
244.0668,54,Male,None,Low,Lagging
244.268,46,Female,WheelChair,Low,Lagging
244.3973,84,Female,None,Medium,Lagging
244.3973,74,Male,None,Medium,Lagging
244.6066,55,Male,None,Low,Lagging
244.725,91,Female,None,High,Lagging
245.0742,73,Female,None,Low,Lagging
245.0742,89,Male,None,High,Lagging
245.266,79,Male,None,Low,Lagging
245.7835,29,Male,None,Medium,Lagging
245.7835,21,Male,None,Low,Lagging
246.101,99,Male,None,Low,Lagging
246.2698,26,Male,None,Medium,Lagging
246.2698,38,Male,None,Low,Lagging
246.2698,88,Male,None,Low,Lagging
246.5905,65,Male,WheelChair,Medium,Lagging
246.7679,68,Male,None,Medium,Lagging
246.7679,29,Male,None,Low,Lagging
246.932,72,Male,None,Low,Lagging
247.0974,72,Male,None,Low,Lagging
247.3972,27,Male,None,Medium,Lagging
247.3972,64,Female,WheelChair,Low,Lagging
247.6077,50,Male,WheelChair,Medium,Lagging
247.7278,41,Male,None,Low,Lagging
248.0688,48,Female,None,Medium,Lagging
248.2768,61,Male,None,Medium,Lagging
248.2768,98,Female,WakingStick,Low,Lagging
248.4028,98,Female,None,Low,Lagging
248.4028,93,Male,None,Low,Lagging
248.6115,88,Female,None,Medium,Lagging
248.9337,78,Male,None,Low,Lagging
248.9337,51,Male,None,High,Lagging
249.0572,72,Male,None,Low,Lagging
249.2792,96,Male,None,High,Lagging
249.4032,98,Female,None,Low,Lagging
249.4032,71,Female,None,High,Lagging
249.6075,39,Female,None,High,Lagging
249.7253,98,Male,None,Medium,Lagging
249.7253,45,Female,None,High,Lagging
249.9459,67,Male,None,Low,Lagging
249.9459,57,Male,None,Low,Lagging
250.0666,58,Female,None,High,Lagging
250.0666,50,Male,None,Low,Lagging
250.2685,87,Male,None,High,Lagging
250.6008,86,Male,None,Medium,Lagging
250.6008,67,Female,None,Medium,Lagging
250.7704,40,Female,None,High,Lagging
250.7704,82,Female,None,Medium,Lagging
250.9246,22,Female,None,High,Lagging
251.0973,25,Female,None,Medium,Lagging
251.2679,29,Female,None,Medium,Lagging
251.4422,74,Female,None,Medium,Lagging
251.6033,97,Male,None,High,Lagging
251.9325,63,Female,None,Medium,Lagging
252.2597,50,Male,None,Low,Lagging
252.2597,98,Female,None,High,Lagging
252.4447,91,Female,None,Low,Lagging
252.5532,48,Male,WheelChair,Low,Lagging
252.7761,54,Male,None,Medium,Lagging
252.7761,55,Male,None,Medium,Lagging
252.7761,60,Male,None,High,Lagging
252.7761,93,Male,None,High,Lagging
252.8957,32,Female,None,High,Lagging
253.0971,87,Female,None,Medium,Lagging
253.2695,81,Male,None,Low,Lagging
253.4297,85,Female,None,Medium,Lagging
253.6045,91,Female,None,Low,Lagging
253.7621,57,Female,None,Low,Lagging
253.7621,85,Male,None,Low,Lagging
253.9421,27,Male,None,Medium,Lagging
254.1125,70,Female,None,High,Lagging
254.4444,28,Female,None,Medium,Lagging
254.4444,79,Male,None,Low,Lagging
254.5988,53,Male,WakingStick,Low,Lagging
254.5988,64,Male,None,Low,Lagging
254.9308,49,Male,None,High,Lagging
255.2206,73,Female,None,Low,Lagging
255.5525,42,Female,None,Low,Lagging
255.5525,75,Male,None,Low,Lagging
256.1026,23,Male,None,Low,Lagging
256.2841,22,Male,WheelChair,High,Lagging
256.2841,21,Female,None,Medium,Lagging
256.2841,52,Male,None,Low,Immediate
256.3886,71,Female,None,Low,Lagging
256.6107,79,Male,None,Low,Lagging
256.7254,47,Female,None,Low,Lagging
256.7254,53,Female,None,Low,Lagging
256.9391,62,Female,None,High,Lagging
257.2719,84,Male,None,High,Lagging
257.2719,57,Female,None,Low,Lagging
257.6091,32,Female,None,Low,Lagging
257.7744,99,Male,None,Low,Lagging
257.7744,37,Female,None,Low,Lagging
257.9293,67,Female,None,Medium,Lagging
258.1023,89,Female,None,Low,Lagging
258.4349,36,Male,None,Medium,Lagging
258.4349,88,Male,None,High,Lagging
258.6078,56,Female,None,High,Lagging
258.7714,76,Female,None,Medium,Lagging
258.9403,36,Female,None,Low,Lagging
259.2742,61,Female,None,Medium,Lagging
259.2742,82,Female,None,Low,Lagging
259.2742,65,Female,None,High,Lagging
259.2742,63,Female,None,Low,Lagging
259.7773,59,Female,None,Medium,Lagging
260.1042,42,Female,None,High,Lagging
260.2675,64,Male,None,High,Lagging
260.2675,71,Female,None,High,Lagging
260.6061,78,Male,None,Low,Lagging
260.7673,77,Female,WheelChair,Medium,Lagging
260.9322,42,Female,None,Low,Lagging
260.9322,24,Male,None,High,Lagging
261.1089,76,Female,WakingStick,High,Lagging
261.4312,70,Female,None,High,Lagging
261.4312,48,Male,None,Low,Lagging
261.4312,48,Female,None,Low,Lagging
261.7775,65,Male,None,Low,Lagging
261.7775,20,Female,None,Medium,Immediate
261.9422,31,Female,None,Low,Lagging
262.1028,36,Male,None,Low,Lagging
262.1028,40,Female,None,Low,Lagging
262.1028,51,Male,None,Low,Lagging
262.4454,32,Male,None,Low,Lagging
262.4454,47,Male,None,Low,Lagging
262.6104,63,Female,None,Low,Lagging
262.7737,97,Female,None,Medium,Lagging
262.9381,25,Male,None,Medium,Lagging
262.9381,75,Male,None,Low,Lagging
263.0981,68,Male,None,Low,Lagging
263.437,64,Female,None,Low,Lagging
263.6108,89,Female,None,Low,Lagging
263.766,21,Female,None,Low,Lagging
263.9296,39,Male,None,High,Lagging
263.9296,58,Female,None,High,Lagging
264.1081,33,Male,None,Low,Lagging
264.2721,44,Female,None,Low,Lagging
264.5971,26,Male,None,Medium,Lagging
264.5971,61,Female,None,Low,Lagging
264.5971,63,Male,None,High,Lagging
264.7682,30,Male,None,Low,Lagging
265.1025,92,Male,None,Low,Lagging
265.2794,21,Female,None,Low,Lagging
265.4396,44,Male,None,High,Lagging
265.7762,25,Female,None,Medium,Lagging
265.7762,59,Male,None,Medium,Lagging
265.9329,67,Female,None,Low,Lagging
265.9329,21,Female,None,High,Lagging
265.9329,46,Male,None,Medium,Lagging
266.2763,52,Male,None,Low,Lagging
266.4311,38,Female,None,High,Lagging
266.4311,91,Male,None,Medium,Lagging
266.6113,34,Male,None,High,Lagging
266.7735,31,Female,None,Medium,Lagging
266.9236,22,Female,None,High,Lagging
267.1064,23,Female,WakingStick,High,Lagging
267.1064,62,Female,None,Low,Lagging
267.4321,71,Male,None,Medium,Lagging
267.4321,85,Female,None,Low,Lagging
267.5965,45,Female,None,High,Lagging
267.7793,36,Male,None,Medium,Lagging
268.2769,56,Male,None,High,Lagging
268.4464,35,Female,None,Low,Lagging
268.5963,83,Male,None,Low,Lagging
268.9306,53,Female,None,Low,Lagging
269.2734,53,Female,None,Medium,Lagging
269.4309,79,Male,None,Low,Lagging
269.4309,62,Male,None,High,Lagging
269.7721,59,Female,None,High,Lagging
269.7721,24,Male,None,Medium,Lagging
269.7721,73,Female,None,Low,Lagging
269.9471,54,Male,None,Medium,Lagging
270.2778,37,Male,None,Low,Lagging
270.2778,30,Male,None,Medium,Lagging
270.7637,38,Female,None,High,Lagging
270.9295,55,Male,None,Low,Lagging
270.9295,61,Male,None,High,Lagging
271.0975,72,Male,None,Low,Lagging
271.2697,52,Female,None,High,Lagging
271.4378,41,Male,None,Low,Lagging
271.7742,24,Female,None,High,Lagging
272.1125,45,Male,None,High,Lagging
272.1125,34,Male,None,Low,Lagging
272.2738,24,Male,None,High,Lagging
272.4376,38,Female,WakingStick,Low,Lagging
272.7748,42,Female,None,Low,Lagging
272.9458,34,Female,None,Low,Lagging
272.9458,69,Female,None,High,Lagging
272.9458,20,Female,None,Low,Lagging
273.1011,27,Male,None,Medium,Lagging
273.28,58,Female,None,Medium,Lagging
273.5993,29,Male,None,Medium,Lagging
273.7678,72,Male,None,Low,Lagging
273.9365,97,Female,None,High,Lagging
273.9365,50,Male,None,Medium,Lagging
274.1057,55,Male,None,Low,Lagging
274.1057,23,Female,None,Low,Lagging
274.1057,50,Female,None,Medium,Lagging
274.4325,48,Male,None,Medium,Lagging
274.6078,41,Female,None,Low,Lagging
274.6078,21,Male,None,Low,Lagging
274.7754,96,Male,None,High,Lagging
275.1065,20,Female,None,Low,Lagging
275.1065,55,Male,None,Medium,Lagging
275.1065,26,Male,None,Low,Lagging
275.4415,76,Male,None,Low,Lagging
275.4415,39,Male,None,Low,Lagging
275.9353,47,Female,None,Low,Lagging
275.9353,34,Female,None,Medium,Lagging
276.1129,53,Male,None,Medium,Lagging
276.4324,33,Male,None,Low,Lagging
276.6113,65,Female,None,High,Lagging
276.7701,88,Male,None,Low,Lagging
276.9301,28,Male,None,Low,Lagging
276.9301,51,Male,WheelChair,Low,Lagging
277.2639,97,Female,None,High,Lagging
277.4357,53,Female,None,Low,Lagging
277.6102,64,Male,None,Medium,Lagging
277.7722,94,Male,None,High,Lagging
277.7722,48,Male,None,Medium,Lagging
278.2694,61,Male,None,High,Lagging
278.2694,34,Male,None,Medium,Lagging
278.4375,43,Male,None,Low,Lagging
278.6026,45,Female,WheelChair,Medium,Lagging
278.6026,44,Male,None,Medium,Lagging
279.1028,29,Male,None,Medium,Lagging
279.1028,94,Male,None,Low,Lagging
279.2709,24,Female,None,Low,Lagging
279.2709,23,Female,None,High,Lagging
279.7658,59,Female,None,Low,Lagging
279.7658,93,Female,None,Low,Lagging
280.1091,39,Female,None,Low,Lagging
280.1091,27,Female,None,Medium,Lagging
280.2693,41,Male,None,Medium,Lagging
280.2693,24,Male,None,Medium,Lagging
280.6055,42,Male,None,High,Immediate
280.7912,44,Male,None,Low,Lagging
280.7912,38,Male,None,Medium,Lagging
281.1114,38,Female,None,Medium,Lagging
281.1114,32,Male,None,Low,Lagging
281.6063,43,Male,None,High,Lagging
281.9446,35,Male,None,High,Lagging
282.2693,23,Male,None,Low,Lagging
282.2693,75,Male,None,Medium,Lagging
282.595,26,Female,None,Medium,Lagging
282.7756,58,Male,None,Low,Immediate
283.1059,55,Female,WakingStick,Low,Lagging
283.2729,69,Male,None,Low,Lagging
283.2729,34,Male,None,Medium,Lagging
283.4426,90,Female,None,Low,Lagging
283.9422,54,Female,None,High,Lagging
284.101,22,Male,None,Medium,Lagging
284.101,33,Female,None,Low,Lagging
284.5967,45,Female,None,High,Lagging
284.935,23,Female,None,High,Lagging
284.935,95,Female,None,Medium,Lagging
285.432,29,Male,None,Low,Lagging
285.432,42,Male,WakingStick,Low,Lagging
285.9373,86,Female,None,Low,Lagging
286.0972,75,Female,None,Medium,Lagging
286.2736,96,Male,None,Low,Lagging
286.7859,92,Male,None,Low,Lagging
287.4329,94,Female,None,Low,Lagging
287.4329,22,Female,None,High,Immediate
287.9421,60,Male,None,Low,Lagging
288.2673,88,Male,None,Low,Lagging
288.9369,35,Female,None,High,Lagging
289.1099,23,Male,None,Low,Lagging
289.4333,59,Male,None,Low,Lagging
289.7649,65,Female,None,Low,Lagging
290.4383,80,Male,None,Medium,Lagging
290.7688,23,Female,None,Low,Lagging
291.4379,43,Male,None,High,Lagging
291.9388,44,Female,None,Low,Lagging
292.4366,31,Male,None,Low,Lagging
293.1043,20,Female,None,Low,Lagging
293.2771,67,Male,None,Low,Lagging
294.1095,42,Female,None,Low,Lagging
294.2639,93,Male,None,Medium,Lagging
296.265,99,Female,None,Medium,Lagging
296.7719,76,Male,None,Low,Lagging
297.6025,97,Male,None,High,Lagging
298.2762,87,Male,None,Low,Lagging
299.0988,70,Female,None,Medium,Lagging
299.7672,28,Male,None,High,Lagging
300.1109,58,Male,None,Low,Lagging
300.7756,25,Female,None,Medium,Lagging
301.4426,22,Female,None,Low,Lagging
302.9396,96,Female,None,Low,Lagging
303.6017,67,Male,None,Low,Lagging
304.4426,22,Male,None,Low,Lagging
304.9525,56,Female,None,Low,Lagging
305.9442,21,Male,None,Medium,Lagging
306.4562,40,Male,None,High,Lagging
307.1106,33,Female,None,Low,Lagging
311.4441,97,Female,None,Low,Lagging
312.0989,99,Female,None,Low,Lagging
312.6055,83,Male,None,Low,Lagging
312.7661,43,Female,None,Medium,Lagging
313.3032,25,Female,None,Medium,Lagging
313.9399,94,Male,None,Low,Lagging
314.7678,33,Male,None,Low,Lagging
315.4365,58,Male,None,Low,Lagging
316.1022,39,Female,None,Medium,Lagging
316.6063,28,Female,None,Medium,Lagging
317.6009,26,Male,None,Low,Lagging
339.7654,92,Female,None,Low,Lagging
381.2546,98,Female,None,Low,Lagging
